179.1942914885,35.007291252,749.2767781248,1911.2679871997,2902.5853038482,4055.012156468,251.9092841782,488.2339376635,344.9766649246,409.4545821279,62.0403501849,104.7708799003,21.7084526575,58.5325407902,3.1822339998,51.7056481448,-32.1082788283,40.0149095032,-19.4581264956,36.7141784759,0.3441503225,22.3494943867,9.5402847405,19.9744294942,-20.8773968223,20.1882854682,8.2216428891,23.8641033679,-13.4847019207,16.9307956338,1.2900554208,19.1096185959,B
154.1488616772,33.9764764619,639.1567417406,1848.3021714124,3044.0796518365,4386.5415760726,288.0221730312,347.1002011901,437.3023066288,641.8973095671,107.2548350686,96.1277710062,13.2485216746,34.8091566482,40.9038326099,48.9600372596,-23.5996611288,33.454096154,-6.3021272976,31.0484687645,-43.2566537775,30.2965803736,4.7500045163,24.2852629889,0.1318009142,25.5372071395,-7.2839737003,22.1450758325,-1.1521633258,17.2111620861,-7.3835472424,16.8048466563,F
145.2923836217,15.2784876666,774.0411119209,1767.9730723887,2971.9993449669,3950.4281421921,446.626942704,572.1155503646,550.4513548814,369.0061007936,162.8646980193,212.6348105745,20.6350502067,75.74654546,47.5053356289,69.2911811698,-39.0016373968,72.527513192,23.5497795938,43.1259108278,5.4103288782,33.2406813447,-22.4746290724,44.0315272942,2.9605524388,28.2664840231,-14.1551111862,31.1218553431,3.4534864618,27.5596249984,2.4667943856,28.194765575,S
157.3863507047,34.5465313448,698.3049603815,1824.9502788474,3207.0564153212,4416.1948779988,438.679748412,423.1268751403,670.5054746996,631.9032270179,95.882249789,100.8181261458,14.7651968866,36.6979902744,40.7465845278,48.4513774807,-19.8996050668,34.6455615384,-9.3960531376,35.4067591835,-46.7358536463,29.6612705434,8.7669179646,19.6776588863,-5.1622345089,28.2521761828,-8.4943217406,20.3312287291,-4.9584241643,15.3309685815,-8.6858296955,21.2861929412,F
193.274979639,33.8683855536,849.1068834749,1849.2631968267,2928.6670944364,4162.6008874999,434.5022087821,605.8129555881,514.7279750866,479.7986186932,87.9596328623,127.5075667139,15.465066289,60.942883887,-4.1810416168,51.693661063,-27.9681001329,39.9804617396,-19.036298342,43.4389813592,-6.2477312575,21.2610919668,14.5826407949,21.8871573003,-31.2538607101,23.1887352946,4.6821306998,22.0533306346,-7.7018247291,15.5104049213,-4.7505975524,17.5825425107,B
166.4417392372,37.7615318186,730.8935033289,1892.3250492894,3055.7098251302,4396.0844788791,412.4455167696,339.2870702195,449.7375813508,611.8267236281,89.025552547,87.7673773325,14.7955814203,37.7501713851,33.0594751962,48.1035439332,-9.9795416167,31.1131610141,-12.8627325188,31.9024015535,-42.0824736214,32.5422290222,6.9732953225,24.5629274553,-4.8945588388,28.2140343917,-6.2491027277,18.1364010554,-6.8880914113,15.9254639711,-8.0375175602,19.0901660339,F
148.8139191594,27.4846681141,667.0761940166,1778.6446660131,2948.3213448394,4215.1996608699,400.7461088431,486.542951405,569.0445797264,873.9236491725,221.665340358,164.9416986488,-4.5878306613,89.2928206328,55.1320360236,48.3621063548,-4.2069816154,47.2919993957,-10.2833865971,46.5697347252,-9.4860861623,43.8648444894,-7.0946356467,38.5586689021,12.4933282095,31.8130194504,-4.082462872,28.3374032225,1.1935121971,22.2243104681,-0.928420286,21.3555041093,F
149.453294269,8.61483518,756.2206514899,2005.7707220145,3331.0257404404,4424.0771857126,476.9398995996,489.8889893841,387.1991108379,506.5635982735,65.2230095396,108.6289659435,48.6887263638,40.4472923898,54.0929100017,42.263311572,-23.3087555092,29.9609833042,27.7537478117,24.716182971,-41.0300757351,26.105922504,1.8775174707,24.3452616727,-23.5076573406,16.446391513,-5.3264381917,16.4946584217,-1.2165844096,15.7338458732,6.0216782748,17.016335718,A
160.7778996638,8.1833339816,868.3320237275,2008.0700844773,3265.109810136,4447.2971374322,536.4610190418,533.7607856035,459.3474178356,488.4382643452,68.2911996909,118.3475545833,47.2494191836,42.3957113892,43.9376322179,40.6575111393,-12.2131468643,32.7606223122,29.8893785155,23.723057358,-40.1555313902,28.3398541831,9.0637264515,22.5663549415,-22.4189152693,18.7913702144,0.3540227294,19.0389628162,-6.008754661,15.2278672549,3.9397708963,15.1777941236,A
117.9964425164,18.6709259841,431.1299780967,1869.6622005843,2643.7995506878,3665.3265827271,198.6598005241,185.6111136775,281.4783042262,326.3533855675,196.0445115363,44.642011794,27.0430074901,43.9734209689,67.9722832678,32.6301110224,2.6063321162,24.061934081,-47.0266444709,25.5729571829,-47.2324604046,20.7881072321,-30.014934214,20.2669506243,-0.7818697061,24.5008302505,0.5331219308,12.1554231348,-2.7674942013,12.5156335354,5.4003657495,11.1904150804,N
142.5145804832,21.693298154,614.2841738437,1307.7471902508,2181.6432687609,3746.1206726943,136.6151407144,304.7784141228,528.7438985188,767.4735408975,309.9951654545,108.4019743066,-25.7452039138,69.6506149653,-77.3032043891,52.9788579572,1.7426763727,38.4319674806,-5.6675469885,23.8410059838,-26.6845155658,27.7246940318,-0.7000498216,24.7320785333,-6.7993960995,23.7324422808,-4.7167003997,21.6268951653,4.1192587586,20.8878454828,1.4616704368,15.4765803461,S
147.6672823408,24.7951067374,681.5726543586,1375.0714227956,2199.9455909846,3759.7150731245,188.9807068644,337.3619361013,667.3298955879,718.9568070236,297.8690740851,109.5709347127,-40.7731776215,61.7814556444,-85.2350247302,54.7994899921,-0.2476362679,34.35289884,1.3306565753,36.3423793559,-17.4815318018,30.1818725614,-11.0650182988,30.0405428072,-25.2610507365,26.2325342402,-0.3830421855,16.0228845447,14.4670744744,21.3635393321,5.5875279347,23.1292085661,S
125.5303527002,23.3705684999,411.2859667915,1899.6853960617,2637.902981312,3728.2297221963,133.0661041137,228.9912297912,298.1691798053,324.484421835,209.0880010528,42.991475019,48.9731550945,44.3211091647,64.6798529609,35.405520317,5.5155279193,19.2555011424,-50.4964612451,24.1926589338,-47.1670264206,18.8605840974,-26.5016765821,20.8991514927,-7.9627343634,26.753955951,-2.8594487045,15.1562126058,3.0927960572,16.4208133874,7.4627561297,14.4980120103,N
115.486390415,16.0030508885,413.7524443317,1908.213217305,2604.3681632849,3703.5494071448,110.7891891885,176.6362904777,193.6431531959,273.6377896846,181.1598835382,39.7234473097,46.9995526108,38.1677071264,71.6183413522,31.9459657002,-0.3337616481,21.4057311367,-57.513182731,25.3348469179,-43.8421625165,25.0398040635,-23.3428902068,18.0595660359,-3.3393872058,20.075041189,-0.717070119,11.2746808836,4.2382045438,10.7887821949,4.5703467716,9.4840223567,N
107.4232295447,7.2278856222,589.3142345328,1456.465089603,2805.7919818657,3959.9458901865,276.4049672783,602.9161412563,466.6947254672,511.325193616,229.8844547887,87.8600566442,100.1573331592,37.422392218,15.1970500118,27.6942829802,0.8441007638,32.9428030869,-11.4805070595,25.9396649881,32.7354542141,18.1970274676,6.8029304753,15.5530091643,9.9554532064,17.9136339316,1.7086245624,19.1947887435,15.282671184,13.0609033382,19.6889916804,11.517643145,N
119.7621402939,19.3728996772,987.7624781606,1979.7564107256,3077.7967163626,4213.3884789682,475.6274916889,551.5491731361,709.090405098,603.7877138259,190.0740580406,60.3528302295,46.5849575984,34.5801169264,23.3208276454,29.7061300885,34.6871983838,33.8076701299,11.4931297915,38.3344965127,2.5877020471,18.5457130977,7.2019131716,14.2724018287,22.0410103817,17.9544686095,6.597925967,13.4926404012,-4.9462469095,13.3834232678,-2.05496358,17.9266822836,J
113.4079220638,20.8242667695,854.3041444425,1822.8541691158,2935.8641923583,4074.1506600441,423.4985478033,405.1675120142,581.1831105046,498.1807745747,187.0011068592,48.5036907891,35.7712884402,24.5937983319,25.2110676219,26.4203648864,38.5285326365,31.943845117,11.7162707392,24.9217214507,1.2078093689,16.7055165006,5.8082794042,15.7250380433,14.5975106526,13.9025832692,6.82897374,11.072525803,-6.9786814047,14.0714100677,-6.9030804088,18.6169282709,J
116.0035465381,27.8670110633,843.3724277507,1822.1943071847,2921.4688247534,4105.4217596898,485.053192472,470.8365869076,629.6669041529,512.7167134991,181.8478646508,51.4390204308,31.5805558171,29.128576776,20.3395987375,30.583853687,40.7935363399,29.2899582283,13.7557914143,21.931761489,1.7488626024,16.2644724745,10.3180121572,15.2390348332,13.3370802715,14.8499866452,3.4468649587,10.000986324,-4.735889852,12.6870385221,-8.7363828239,18.8799875267,J
134.8490740897,19.4833602573,1045.2127962627,2015.1748350573,3196.7885860195,4275.3337715251,462.7493710427,531.8518265842,609.4694352903,589.5282882871,174.4637306908,52.4209360073,44.6654882634,40.2185324463,23.7733901718,28.3247647378,43.2618562602,28.6095794602,13.9866708368,38.72448327,3.1772020242,14.8040264129,2.6950854254,15.9329029864,15.9039539738,17.003686951,6.6642638402,12.0200141652,-6.4602937021,15.1291353457,-3.8530734603,18.9989622852,J
210.7711824585,29.6215836353,657.5722741267,2032.201615043,2875.449085292,4031.8514978914,314.1269195784,302.8350197195,291.7641870018,290.6223106532,119.763433342,149.3508867825,9.1430221274,49.0396403104,4.5459460824,34.8749304195,-33.5890564838,52.3797086342,-70.2899310105,35.0562042612,-20.7434409173,35.6114216696,-20.4557325922,17.3523158269,-12.9882238269,16.3632837082,-26.7134880389,22.4826783598,-14.7855164653,12.3629503193,-13.5423344863,18.397571249,B
107.4949624236,23.0856877633,951.2746204939,1937.1014959414,2962.5738608087,4132.3337501856,474.1311815455,449.7424765394,505.3171840139,440.6197230971,129.2440093031,93.5839801013,20.0435661789,30.6673390775,37.3790944133,25.8645608029,31.3785000185,30.405732524,11.4703374767,19.5756333262,11.8888328596,18.263344947,12.2148186238,18.8625572578,11.5165509792,15.9634362151,2.5125530197,14.9295819135,2.2174419924,12.3494599837,-2.4228321249,12.6384769478,S
95.3737110896,7.1968577514,1134.8047734227,2233.8315213402,3446.397903541,4452.3193519742,345.0758511279,394.5998012627,370.7820876288,366.6636599265,122.278329198,67.7958463561,59.9743612629,23.1848215209,33.8300873057,21.5726689428,34.0322559095,23.875118145,37.6309758215,14.2659201248,23.8827560322,18.2528248989,18.1119095155,18.2039216026,19.2793733426,15.4521162837,6.9157895664,17.1865138308,5.092026566,12.2139335208,0.2654539018,10.1597747145,S
96.2168969266,12.3608641574,830.9567540767,1828.9085494287,2885.7389645856,4135.8893475931,396.6505279038,353.4451972217,449.6458365808,401.9047163367,140.9138047123,70.8919467142,23.8380271128,21.8217787498,30.0680867979,20.1247526512,42.0528671072,24.6111938503,20.0743006351,14.9899769306,16.2000296478,14.2319070078,24.0437878831,15.8803856997,18.6774948341,19.0434708085,10.2019595345,14.6922603852,3.5250867237,11.8963632186,-5.8020420525,11.9650822082,S
231.2233299405,29.1411583741,907.5073180835,1936.3472631136,2919.1425190835,4069.0524051214,329.7526793186,254.1302605361,399.1502917615,435.4050106751,77.2320390821,51.4705203017,-28.9603605102,51.4695433624,22.0531816755,30.0200462306,3.5837603446,44.6965753999,-1.0382230525,31.4306749642,-11.5894205294,32.9812926146,15.2683150024,26.1501494308,0.6868613621,17.8922007952,-15.2941094759,24.5825973794,-15.913912281,24.5962011851,-9.2741867253,25.9364562293,B
217.734032395,42.0098141357,713.990917736,2023.5132559366,2721.6948106424,3919.6248005319,203.6639804481,268.2118992507,188.3814807742,307.6330509035,5.9339593088,96.0582997144,-165.5650178839,85.0415107509,7.4589762423,36.8118814199,-119.7216948857,58.9188167892,-74.7254317003,40.4677105269,-71.3609906194,30.6476099394,-22.0062353148,19.8702572797,-39.0434619343,21.6420578956,-50.2999967214,24.6556685324,-7.1359967987,17.9955238025,-58.3004526577,24.1506975264,F
243.4688246544,40.104250427,852.8986397018,2066.9477569429,2793.3067382884,3980.6184793805,327.3532339818,277.6519867514,300.2911301239,395.5637727414,27.492610345,82.289821993,-146.7723493745,91.4847248918,31.0927693168,51.7554053966,-82.7277319099,77.701492041,-40.3935804092,38.9148313917,-63.2903278959,36.4904349489,-1.8295808135,22.1803833685,-38.1663028277,25.9358655433,-26.0993226595,22.8469088528,-1.9291970217,21.1278273345,-65.3866755819,29.1282726935,F
215.0201512349,21.7515839955,911.2403659702,2002.3709708852,3047.1005902578,4135.9468302787,302.1168157944,244.5816606626,360.7586973655,390.7849622757,87.9861851641,45.5070759498,-15.2928202063,46.1720531281,30.6107682418,30.5169342969,-3.4465149385,51.3948529121,-0.5219273283,32.8391602261,-8.0825130198,33.6499820829,18.2407743629,29.2629055847,1.309571805,18.6377621501,-16.917108588,25.4493117364,-13.997099413,22.2587610822,-6.58498232,21.8378188347,B
223.4254845121,41.5548235624,906.6376281973,1937.0198071282,2864.1031128567,3937.4717550514,263.8428421402,239.1315963475,341.9069834436,378.8303153148,84.8036734945,42.7775042591,-35.5824429085,59.1046117851,23.8881769796,30.9813126627,-1.4510037485,43.3596626303,-0.7146398001,35.9447446501,-5.0730381574,31.8697457167,12.1020586075,22.6963272726,6.8020750341,15.3417411019,-12.32416663,22.3622313916,-12.9416677562,23.7596241164,-4.2796548669,19.851843529,B
250.7111931796,31.4954866684,707.9821730433,2111.1398944557,2755.645440527,3936.6719193386,213.1967840178,310.3860406883,268.3459402552,438.122667923,41.8081250332,74.8947294098,-133.3635970992,92.494655339,31.8741370897,38.6676749004,-103.566226465,56.4615816809,-61.319923759,36.9931772805,-57.4493180788,30.3577657248,0.4729310678,21.0524512409,-52.6900975608,18.883293419,-38.316020436,16.6532922578,-9.9249841115,15.9504455835,-59.0012992627,18.9343890542,F
212.4907638118,49.6076071166,896.8691256849,1888.3597806036,2840.423714428,4037.9951938584,246.9899614986,226.6766300573,338.8609186909,319.8244644935,89.2695526727,46.9622435161,-26.3866116408,47.0097954849,12.9915434077,26.1128292154,8.0269850346,41.9288291061,1.7993565841,29.7495740725,-4.0724889854,32.4349816561,15.6007561003,23.1785487836,6.0419833463,17.8796943474,-10.7845247326,23.25229548,-11.1054397326,21.9984208844,-8.6073482677,24.9236887973,B
219.9428414818,47.2738063245,699.1794973836,1915.7770590358,2944.6573482791,4082.5780492674,256.1305560075,346.069891652,358.6572548963,342.6660360196,63.0825748964,71.7523685806,-43.6704622269,66.0558309071,0.4036713328,57.7489630225,-66.6376753655,47.9184916545,-28.4126306542,31.4288728088,-53.4530817273,36.9198459159,-5.5016093152,31.5189547358,-28.6538147006,21.1344384053,-12.8404578945,27.9376308827,-12.5858716192,25.8778187057,-15.1568480695,26.395332516,F
189.6435694755,42.8926271515,755.1470527414,1899.2795125273,3103.1997763386,4277.1357903693,270.6348334691,308.4643200752,463.3017490706,546.582349339,43.4877337187,52.2139433092,-36.3222598495,70.9201492308,1.7801138941,59.8019465431,-49.6860767146,51.0963564685,-21.8897608184,34.8588576644,-44.5613530832,44.5345731108,0.6804019408,29.6618029509,-22.9778505354,21.4524135975,-9.4883602391,24.5522017512,-5.7412713754,21.3083275823,-3.1833298004,24.3958748018,F
157.3584716573,49.9796371206,760.8355704568,1809.5721782427,2993.708945569,4123.9688518027,332.2976880081,451.3735777387,467.9562022901,474.4176639385,127.2743445125,123.8105242036,31.8479271148,46.5822973429,7.4079967671,40.6369619427,-8.2699320578,48.0579425291,14.0884328573,28.8717040925,3.6476002431,29.7914658825,3.8271359653,26.8399427819,-14.7637370852,19.1707116653,-28.0696099405,27.620483847,-14.3551933153,19.8954276967,-25.5261688452,24.5385608321,B
154.3189824233,27.6636815893,579.2238547858,1675.4492662554,2884.4787377208,4031.8905619806,300.0217591478,453.3732190322,540.1273215129,478.8977203681,177.168346777,117.4193638735,28.5136298677,43.252754923,43.6046176903,40.1840833746,-32.7453207984,45.0267301616,-3.9624497523,31.831630184,-42.0748098022,26.6179183699,4.3084680132,28.2201122196,-5.6871786669,17.6268481116,-14.1818510092,17.0741259934,-8.6377597701,16.1855401397,2.8214003709,16.9165574859,N
133.5737393917,28.018490083,744.8626722069,1750.6586394757,2869.8345909425,4145.6065258343,331.9796658436,526.4116599112,570.3515302636,416.4995674217,127.4044847174,136.8156941027,27.3659629598,50.5089998307,-3.6036491257,39.3255141568,-5.0697244203,37.0486543978,20.7992016769,27.9029223046,-6.0378156287,25.6387158927,9.025318463,22.3300773604,-19.0322241825,24.3116220632,-32.4806598003,27.1602528014,-12.2855835663,24.5832126455,-20.65959412,23.5769815638,B
152.4200653293,55.4836821161,756.4347167835,1738.8450395415,2906.2923542721,4116.36813723,377.0878307907,524.5785431917,556.5217364654,449.6248185607,135.9980025058,130.723048941,21.6786682966,61.8386703264,-3.1679413319,39.1043654803,-8.6005914847,45.5625894279,16.1398050477,32.4616781356,-7.4586506061,26.8791648997,5.4370497056,23.626296932,-20.6815647781,26.7492047312,-27.6863491281,28.6898678841,-13.2082475944,23.4638664778,-22.6179319866,23.1774446562,B
140.1983930229,22.2961493568,528.2901414968,1772.4797521698,2824.5974598967,4074.7178956025,255.1540889996,375.2445725344,565.827895177,455.0782191592,185.9116406853,99.3298229352,32.3084783302,44.2838032494,50.0695879519,47.3397285352,-20.8866871946,44.7165237133,-2.9690062583,27.0532276843,-46.2382961932,28.8881953185,7.789597038,25.9373294769,-1.5734326811,18.7942074008,-14.1373165162,17.0295204342,-11.5488584723,14.190902037,3.158370547,13.2142093606,N
99.491128661,5.3398013289,729.6814224778,1776.3673535637,2931.352429937,3972.2552237553,168.4794707016,414.8275859753,252.1916603055,394.1096158486,138.1107108852,42.3306139493,21.658574339,26.8879551698,3.6645104463,20.4118943728,-4.0492224299,31.9771082532,-1.8774423793,15.286176192,19.5767666531,22.2855269767,-2.6807049351,22.5734681419,11.3842643153,14.8185659669,17.717996696,16.4561576184,0.8961078207,11.2651262973,4.7660024401,15.1048318744,N
143.2192075761,15.7381354309,774.4333856878,1807.4497189627,3130.9977840159,4222.0235066656,362.4820132173,407.3297662625,626.4759809018,577.2231045935,106.0303212128,124.7459433331,-26.4210522881,54.9802626957,50.13738617,44.6388822883,-46.3062369108,45.6058419091,18.8787858734,30.7988052929,-45.5695184516,30.9357499329,13.3456401172,29.4963486424,0.8602253866,21.5587840164,-6.1002614456,30.1702733302,9.8832628545,26.3564710523,-8.2890546377,16.2805738708,D
102.0198669081,5.5205280936,704.4123684604,1622.7971733955,2823.1070203007,3875.9937198504,162.4927832675,368.8347821547,262.0029209937,437.5384422577,144.601011062,46.9252547818,19.0692997364,37.467891572,5.3188116057,20.3762612883,-0.7810787306,26.3942805398,-9.5554759397,20.8593173081,19.6771764295,23.8999769154,3.2512797888,19.2709887394,7.6139049532,16.5711913461,15.2423449915,17.8042799444,0.8291401711,20.2593816548,-1.7318583154,14.8779116457,N
145.0792115708,16.1738375561,718.5987155539,1722.2032114459,3147.0256340909,4306.4774028818,375.1758577018,424.3443719487,693.7920429769,686.9239670944,127.6880083401,131.9563180595,-33.0462190232,60.1612415165,56.0199610645,50.0490921546,-52.7257902058,46.7438150518,24.6849025753,35.870475283,-45.0110185335,30.8796433996,14.0120056932,29.5154948697,3.2275564527,23.6311113037,-6.2367057447,24.4404920816,6.8256651272,21.4363295736,-12.7322409785,19.4882529105,D
140.4571125117,18.3011680178,722.4189378573,1801.8665165144,2989.3858608006,4313.3192430581,318.5452439824,390.845162621,468.7030117055,638.8714063105,110.7544612967,134.4881686782,-26.2318693108,65.4803451954,52.4530784712,52.4339747885,-45.4971418958,47.9310839362,17.8469515324,32.328718723,-43.4634472121,35.0975214146,17.3908015434,25.9490413464,-0.2629053613,22.5142104218,-5.7236537748,26.313241351,8.0386202958,27.246752003,-12.8307363884,23.4971598166,D
178.7008214032,41.777099627,769.4201795956,1974.9479298612,3144.8470974703,4169.9381545841,564.9855888619,575.4981682835,404.55056968,394.303752599,64.6559627357,133.4081839945,68.5300732329,89.4752423004,52.5164712913,92.0999362305,-26.2515670998,45.6070636843,-3.3886713165,42.9597491128,-20.246325353,33.5366200908,8.0863580465,36.3001918648,-17.9975191269,24.8479528032,-10.2739369304,29.6028967202,-27.352668306,28.9857234783,-2.8901556864,19.7802095881,F
165.2639967258,38.6679095548,670.4885395734,1938.2821742454,3163.2776734072,4156.3127161272,415.3975963724,537.1724890831,341.2089688677,419.1757347787,88.5668159805,125.4140052249,74.7667489756,101.2580515901,47.3567379878,80.9081981092,-36.384305977,38.4202420767,2.1264803431,42.0510963439,-13.371590939,30.8786949524,14.3970528017,32.0336475623,-10.9501717694,23.9988681251,-10.5915158884,27.8293585536,-21.7062978884,26.660592328,3.2140569749,24.4233717639,F
163.9844074051,34.6661632442,779.2776088291,2004.5231395008,3210.2275714859,4230.6050990872,481.2541639757,553.4729179275,348.3308227781,417.0308419647,74.3540621141,133.0370335489,73.8007530298,95.8297026322,38.403280903,59.1248913813,-29.6233790859,46.2002292495,13.2062945258,39.9646810597,-12.7097727833,36.814204987,11.5203713495,33.354122179,-12.7373884338,29.0843904107,-3.1452702662,26.8545638517,-21.0590183822,24.3466371627,-0.3135361978,14.9528020329,F
180.4045388763,39.4726501722,678.7069654095,1962.4342772498,3111.8805729854,4121.0935389191,504.3234805636,574.951317401,409.9489939425,403.9283555889,75.0022006557,120.5247711632,71.6690798649,86.0832606485,50.7587132473,88.9227528841,-24.6638090582,45.731092225,-0.0424432471,45.9126945696,-17.6788225314,31.6467461418,2.5326486488,34.0355011817,-20.0948667184,32.2517686659,-13.7544831883,30.2302783913,-29.1053529663,26.4119242471,2.1462054064,20.202653505,F
134.5374815662,36.0848183863,620.3506826199,1515.8339261917,2723.9016738352,4099.9405102765,274.2650005287,347.2124452224,899.1027202931,880.7842700701,269.002662958,157.7270079543,-15.3999531038,53.5354236925,-18.5936672507,46.9065896104,-4.5154063895,34.1150014623,9.476260844,30.1978057861,-33.9103948708,30.5206928632,-10.4405877909,27.6751560598,-23.2566552496,32.1223932774,10.7872508421,24.0650377825,-6.2019432692,15.7197365924,-8.5257957675,14.6250356857,S
103.4840843246,4.1469033028,853.963468797,1887.0308211054,2956.4084361694,3933.9547622506,423.5783592563,507.5950259214,357.5192705152,451.2796794013,89.3280946189,153.8567744298,-0.562698276,50.1681465071,29.618933035,57.1749273691,-24.8176029356,48.2738677516,-26.169564654,36.6981678112,-0.0541586467,39.0718026911,12.1730804862,29.7538228984,-16.2766599237,28.5444709667,-5.6698197459,23.0595220945,-9.8572570092,18.0012279969,8.2536237746,19.5096225639,N
102.2076479974,3.7230186696,807.5003162411,1775.9006963557,2876.5866839376,3816.221569178,454.9516211174,540.8926116916,369.5199210474,449.9653663082,96.4084701146,163.9927708095,-11.2242965212,57.7600200099,38.0361863289,66.6415671961,-32.1361116444,51.5624933516,-22.900231304,36.7305092601,-2.5615095933,42.9351080661,9.8345794408,27.1335282818,-17.8074554652,28.2050860039,-6.8196918149,23.0974845254,-7.5111446887,17.2485405624,6.3838867355,18.6963708371,N
260.2332882044,46.1774848561,913.6638383362,1870.7208669213,2924.7998967275,3802.8483921898,508.7099972971,626.9683790173,538.020499572,461.8623392244,113.0000189845,117.6200845641,-57.6612712737,100.6517983461,25.0134435128,81.9963926721,-49.4562393516,59.6556192041,-23.7055320011,54.5094595605,-12.7200292989,44.5316007879,-19.0869173978,35.4069354494,-35.5466682896,37.5173449533,-2.6578340536,32.9364110362,-36.2073186625,35.2485967219,7.5383828035,24.3698213529,J
